file,class,method,ATFD,ATLD,LAA,FDP,line,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,clear/0,0.0,2.0,1.0,0.0,37.0,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,close/0,0.0,0.0,-1.0,0.0,120.0,0,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,getRecord/0,0.0,0.0,-1.0,0.0,44.0,1,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,markSupported/0,0.0,0.0,-1.0,0.0,125.0,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,read/0,0.0,0.0,-1.0,0.0,90.0,0,1,2,5,1,1,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,skip/1[long],1.0,0.0,0.0,1.0,109.0,0,1,1,4,1,1,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream,FlightRecorderInputStream/1[java.io.InputStream],0.0,1.0,1.0,0.0,30.0,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.Op,Op/1[boolean],0.0,1.0,1.0,0.0,77.0,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.EitherSide,close/0,0.0,0.0,-1.0,0.0,249.0,0,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.EitherSide,handle/1[java.io.DataInputStream],1.0,0.0,0.0,1.0,187.0,2,3,4,14,0,2,1,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.EitherSide,handleClose/0,0.0,0.0,-1.0,0.0,185.0,1,0,1,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\FlightRecorderInputStream.java,hudson.cli.FlightRecorderInputStream.1,run/0,0.0,0.0,-1.0,0.0,58.0,0,47,4,11,0,1,0,1,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\main\java\hudson\cli\PlainCLIProtocol.java,hudson.cli.PlainCLIProtocol.FramedReader,run/0,7.0,2.0,0.22222222,2.0,124.0,0,3,10,49,0,4,0,1,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\HexDumpTest.java,hudson.cli.HexDumpTest,testToHex1Sources/0,0.0,0.0,-1.0,0.0,25.0,0,0,1,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\cli\HexDumpTest.java,hudson.cli.HexDumpTest,testToHex2Sources/0,0.0,0.0,-1.0,0.0,42.0,0,0,1,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jenkins\cli\src\test\java\hudson\util\QuotedStringTokenizerTest.java,hudson.util.QuotedStringTokenizerTest,test1/0,0.0,0.0,-1.0,0.0,38.0,0,1,1,3,0,0,0,0,0,0
