file,class_x,method_x,fanin,fanout,wmc,loc,returnsQty,variablesQty,parametersQty,loopQty,anonymousClassesQty,innerClassesQty,line,class_y,method_y,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,clusterNodes/0,2,1,1,3,0,0,0,0,0,0,1198,redis.clients.jedis.Client,clusterNodes/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,clusterFailover/0,0,1,1,3,0,0,0,0,0,0,1305,redis.clients.jedis.Client,clusterFailover/0,1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"xpending/3[java.lang.String,java.lang.String,redis.clients.jedis.params.XPendingParams]",2,2,1,3,0,0,3,0,0,0,1659,redis.clients.jedis.Client,"xpending/3[java.lang.String,java.lang.String,redis.clients.jedis.params.XPendingParams]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"cluster/2[java.lang.String,int[]]",3,3,2,8,0,2,2,1,0,0,1165,redis.clients.jedis.Client,"cluster/2[java.lang.String,int[]]",2.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,clusterAddSlots/1[int[]],2,1,1,3,0,0,1,0,0,0,1226,redis.clients.jedis.Client,clusterAddSlots/1[int[]],1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"zrangeByLex/5[java.lang.String,java.lang.String,java.lang.String,int,int]",2,2,1,3,0,0,5,0,0,0,860,redis.clients.jedis.Client,"zrangeByLex/5[java.lang.String,java.lang.String,java.lang.String,int,int]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,subscribe/1[java.lang.String[]],2,2,1,3,0,0,1,0,0,0,971,redis.clients.jedis.Client,subscribe/1[java.lang.String[]],0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"sinterstore/2[java.lang.String,java.lang.String[]]",2,3,1,3,0,0,2,0,0,0,447,redis.clients.jedis.Client,"sinterstore/2[java.lang.String,java.lang.String[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"xclaim/8[java.lang.String,java.lang.String,java.lang.String,long,long,int,boolean,redis.clients.jedis.StreamEntryID[]]",2,3,1,4,0,1,8,0,0,0,1664,redis.clients.jedis.Client,"xclaim/8[java.lang.String,java.lang.String,java.lang.String,long,long,int,boolean,redis.clients.jedis.StreamEntryID[]]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Client.java,redis.clients.jedis.Client,"rename/2[java.lang.String,java.lang.String]",2,2,1,3,0,0,2,0,0,0,134,redis.clients.jedis.Client,"rename/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0
